

2508,"""1.0.0""",0,changed

2509,"""bump semver to ^5.0.1""",0,changed

2510,"""in reverse chronological order

Add a test for run it again.""",0,added

2511,"""0.0.1""",0,changed

2512,"""change a keyword""",1,changed

2513,"""use `array.forEach`""",0,changed

2514,"""init""",0,changed

2515,"""chore: move conventional-changelog module into packages folder""",0,changed

2516,"""docs: add Gitter badge (#154)""",0,added

2517,"""docs(README): mention standard-version""",0,changed

2518,"""docs(API): clarify presets""",1,changed

2519,"""chore(org): update to reference conventional-changelog org""",0,changed

2520,"""docs(API): clarify the relationship between preset and config""",0,changed

2521,"""docs(related): add conventional-changelog-cli & standard-changelog

Fixes stevemao/conventional-changelog-cli#3""",0,added

2522,"""docs(README): add conventional-changelog-lint to related list

Closes #141""",1,added

2523,"""chore(release): 1.1.0""",0,changed

2524,"""docs(CHANGELOG): 1.1.0""",0,changed

2525,"""chore(release): 1.0.2""",0,changed

2526,"""docs(CHANGELOG): 1.0.2""",0,changed

2527,"""chore(bump): deps""",0,changed

2528,"""chore(release): 1.0.1""",0,changed

2529,"""docs(CHANGELOG): 1.0.1""",0,changed

2530,"""chore(deps): bump conventional-changelog-angular""",0,changed

2531,"""chore(release): 1.0.0""",0,changed

2532,"""docs(CHANGELOG): 1.0.0""",0,changed

2533,"""chore(deps): bump""",0,changed

2534,"""docs(README): clarify `options.preset`""",0,changed

2535,"""fix(bin): no cli anymore""",0,changed

2536,"""docs(wrapper): link to the doc in core""",0,changed

2537,"""test: tweak""",0,changed

2538,"""feat(module): broken down into smaller modules

BREAKING CHANGE: Presets have their own repos. cli and core have their own repos. This one is a pure wrapper. In the core, a new api `options.config` is added.""",0,fixed

2539,"""fix(cli): print the stack if verbose""",0,changed

2540,"""docs(README): tweak wording in why section""",0,changed

2541,"""chore(release): 0.5.3""",0,changed

2542,"""docs(CHANGELOG): 0.5.3""",0,changed

2543,"""fix(defaults): do not throw if no package.json found

Fixes #123""",0,changed

2544,"""chore(release): 0.5.2""",0,changed

2545,"""docs(CHANGELOG): 0.5.2""",0,changed

2546,"""chore(travis): add all node versions""",0,added

2547,"""feat(preset): relax JSHint message requirements

Accept any character case when parsing commit type.

Closes #129""",0,changed

2548,"""docs(related): add angular-precommit""",1,added

2549,"""chore(release): 0.5.1""",0,changed

2550,"""docs(CHANGELOG): 0.5.1""",0,changed

2551,"""chore(travis): add node4""",0,added

2552,"""chore(dep): bump istanbul to ^0.4.0""",0,changed

2553,"""fix(options): fix losing parserOpts without preset

`preset.parserOpts` may be undefined if no preset was specified in the
options. `_.assign()` will return `undefined` if the first argument is
`undefined`.

Closes #116""",0,fixed

2554,"""docs(conventions/angular): add `docs` type prefix

Closes #115""",0,added

2555,"""docs(related): add commitizen""",1,added

2556,"""docs(CHANGELOG): fix breaking change""",1,fixed

2557,"""chore(release): 0.5.0""",0,changed

2558,"""docs(CHANGELOG): 0.5.0""",0,changed

2559,"""chore(travis): increase timeout again

https://travis-ci.org/ajoslin/conventional-changelog/jobs/82887952. Hopefully this fixes it.""",0,changed

2560,"""feat(template): add `scope` to breaking changes

Without scope you lose the context, and you cannot easily find out if the breaking change affects you.

Fixes #93""",0,added

2561,"""fix(unknown-host): fallback to use the whole repo url

Fixes #98""",0,changed

2562,"""feat(dep): bump conventional-changelog-writer to ^0.4.1

Use the new BREAKING CHANGE syntax.""",0,added

2563,"""docs(README): default `pkg.path` should be the closest package.json""",0,changed

2564,"""feat(pkg): load closest package.json by default

Use read-pkg and read-pkg-up to load package.json.
Also tweak the error message a little bit.

Closes #91""",0,changed

2565,"""chore(tests): use a clean template for git init calls

The default git template might contain hooks etc.

Closes #105""",0,changed

2566,"""docs(conventions/angular): fix typo

Fix a typo in the code example. `grpahite` becomes `graphite`.

Closes #101""",0,fixed

2567,"""chore(release): 0.4.3""",0,changed

2568,"""docs(CHANGELOG): 0.4.3""",0,changed

2569,"""refactor(typo): conventionalChangelog""",0,changed

2570,"""fix(preset): if scope is * for angular it should be ignored

It cannot generate correct markdown.""",0,changed

2571,"""fix(cli): require file with absolute path

Fixes #96""",0,changed

2572,"""fix(error): emit error if there is any async""",0,changed

2573,"""fix(cli): require at the correct directory""",0,changed

2574,"""chore(travis): increase timeout again

Tests for PR https://github.com/ajoslin/conventional-changelog/pull/92 fails for unknown reason and it is most likely due to timeout. Hopefully this fixes it.""",0,changed

2575,"""docs(README): note about how to list available parameters on CLI

Some users want to have all important informations in the README file.
Some developers do not want to repeat themselves ([DRY](https://en.wikipedia.org/wiki/Don't_repeat_yourself)).
To balance between these two tendancies, I propose to explain all users how to get easily the list of available parameters on the command line.

Closes #90
Closes #92""",0,changed

2576,"""fix(templates): add a missing newline after notes""",0,added

2577,"""chore(release): 0.4.2""",0,changed

2578,"""docs(CHANGELOG): 0.4.2""",0,changed

2579,"""fix(preset): jshint may contain BREAKING CHANGE footer""",0,changed

2580,"""docs(quickstart): state what will overwrite and what will not""",0,changed

2581,"""docs(quickstart): add generate all previous changelog command""",1,added

2582,"""chore(release): 0.4.1""",0,changed

2583,"""docs(CHANGELOG): 0.4.1""",0,changed

2584,"""feat(hosts): add support for gitlab.com repositories

Closes #86
Closes #88""",0,added

2585,"""chore(release): 0.4.0""",0,changed

2586,"""docs(CHANGELOG): 0.4.0""",0,changed

2587,"""chore(deps): bump min version for bug fixes""",0,fixed

2588,"""docs(README): add install to programmatic usage""",1,added

2589,"""docs: tweak to make new users easy to startup

Rearrange all sections so users can know how to start using this module.
Keep all useful information.

Fixes #82
Fixes #85""",0,added

2590,"""feat(preset): add codemirror""",0,added

2591,"""chore: release 0.3.2""",0,changed

2592,"""docs(CHANGELOG): 0.3.2""",0,changed

2593,"""fix(preset): should still work if preset is wrong""",0,changed

2594,"""fix(pkg): should always read package.json""",0,changed

2595,"""feat(context): attach your packageData""",0,changed

2596,"""chore: release 0.3.1""",0,changed

2597,"""docs(conventions/angular): breaking change does not appear if type is unknown""",1,changed

2598,"""chore(test): increase timeout

Travis sometimes fails due to timeout. The default timeout for mocha is too short.""",0,changed

2599,"""docs(conventions/angular): add revert example

Closes #83""",1,added

2600,"""docs(conventions/angular): rearrange sections and fix a few errors

- The reason to move examples section up is because it was in the middle of explaining different parts of a commit message.
- Fix `perf` example.

Closes #83""",0,fixed

2601,"""docs(releated): add conventional-commits-detector""",1,added

2602,"""fix(cli): gracefully handle it if infile is ENOENT""",0,changed

2603,"""docs(API): fix wrong transform defaults""",1,fixed

2604,"""docs(conventions/angular): correct spelling and grammar

Summary:
  - Use properly capitalized GitHub brand name
  - Correctly end sentence with period""",0,changed

2605,"""docs(conventions/angular): fix typo""",0,fixed

2606,"""docs(conventions/angular): add perf type""",1,added

2607,"""docs(): update angular conventions with more examples""",1,changed

2608,"""docs(CHANGELOG): add for 0.3.0""",1,added

2609,"""chore: release 0.3.0""",0,changed

2610,"""docs(README): link presets in ""Why"" section""",0,changed

2611,"""fix(ember): when cannot find header in pr

Also add more tests.""",0,added

2612,"""feat(preset): add ember""",0,added

2613,"""fix(err): better error handling

BREAKING CHANGE: `options.transform` is a function instead of a stream. This is more elegant and easier to handle any error.""",0,changed

2614,"""feat(preset): add jscs""",0,added

2615,"""chore(deps): bump conventional-commits-parser to ^0.1.0

Remove some trailing space in test because they are not kept in conventional-commits-parser@0.1.0.""",0,changed

2616,"""docs(preset): use a link to the preset folder

Instead of adding it manually in the future.""",0,changed

2617,"""fix(preset): gitRawCommitsOpts should be counted""",0,changed

2618,"""docs(README): rearrange and add more feature""",1,added

2619,"""feat(compareLink): link version numbers to compare

Add `context.linkCompare` option to turn on or off this.""",0,added

2620,"""docs(README): imrpove `options.transform` default""",0,changed

2621,"""fix(previousTag): incase there is no commits in the first release""",0,changed

2622,"""feat(preset): add express""",0,added

2623,"""feat(finalizeContext): `context.previousVersion` defaults to a previous version of generated log""",0,changed

2624,"""chore(deps): bump conventional-changelog-writer to ^0.3.0""",0,changed

2625,"""chore(deps): bump

Also add a specifier for git-raw-commits""",0,added

2626,"""feat(context): attach gitSemverTags

In the templates it is now possible to include gitSemverTags values.

Fixes #79""",0,changed

2627,"""docs(README) update CLI section

Updates `--help` output to account for the new option (-r).

Closes #78""",0,changed

2628,"""docs(CHANGELOG): add for 0.2.1""",1,added

2629,"""chore: release 0.2.1""",0,changed

2630,"""feat(transform): put the default from presets to core""",0,changed

2631,"""chore: release 0.2.0""",0,changed

2632,"""feat(releaseCount): replace allBlocks

BREAKING CHANGE: `allBlocks` is removed. Use `releaseCount` instead.""",0,changed

2633,"""chore(deps): bump conventional-changelog-writer to ^0.2.0""",0,changed

2634,"""revert: feat(versionRange): replace allBlocks

This reverts commit ba2b1810ed3e547998b00a0ff6375c8e91da365e.""",0,changed

2635,"""revert: docs(versionRange): make it clearer

This reverts commit b35a7f8bc0fa72827d42d4c1dd1ce4ba71288327.""",0,changed

2636,"""docs(versionRange): make it clearer""",0,changed

2637,"""feat(versionRange): replace allBlocks

`allBlocks` was a terrible api when you have so many logs. `versionRange` makes it easier to generate more than one versions.

BREAKING CHANGE: `allBlocks` is removed. Use `versionRange`.

Closes #77""",0,changed

2638,"""chore(deps): bump conventional-changelog-writer and change specifier""",0,changed

2639,"""perf(context): use the parsed host type if possible

Instead of using the regex to get it all the time.""",0,changed

2640,"""chore: release 0.1.3""",0,changed

2641,"""docs(CHANGELOG): add 0.1.2""",0,added

2642,"""fix(preset): work if more than two semver tags""",0,changed

2643,"""chore: release 0.1.2""",0,changed

2644,"""fix(pkg.transform): transform should be performed before normalizing pkgData""",0,changed

2645,"""test(pkg.transform): add short repo package.json""",1,added

2646,"""fix(pkgRepo): get version even if no `repo.type`

Fixes #74
Closes #75""",0,changed

2647,"""test(pkg): a package.json only contains version""",0,changed

2648,"""chore(deps): bump git-latest-semver-tag to 1.0.0""",0,changed

2649,"""docs(README): improve the sentence in notes""",0,fixed

2650,"""docs(README): add recommended workflow section

Closes #73""",1,added

2651,"""chore: release 0.1.1""",0,changed

2652,"""chore(deps): bump git-raw-commits to 0.1.0""",0,changed

2653,"""chore: release 0.1.0

Closes #72""",0,changed

2654,"""docs(README): add why""",0,added

2655,"""chore: release 0.1.0-beta.3""",0,changed

2656,"""chore(deps): bump conventional-changelog-writer""",0,changed

2657,"""chore: fix license""",0,fixed

2658,"""fix(cli): map pkg.path correctly""",0,changed

2659,"""chore: release 0.1.0-beta.2""",0,changed

2660,"""feat(preset): add atom""",0,added

2661,"""fix(preset): no length limit for eslint""",0,changed

2662,"""feat(preset): add eslint""",0,added

2663,"""fix(parserOpts): options.warn should overwrite preset.parserOpts.warn""",0,changed

2664,"""fix(parserOpts): preset.parserOpts should overwrite hostOpts""",1,changed

2665,"""feat(pkg): add a transform function

Note that the transform function is performed on the normalized package.json data.

BREAKING CHANGE: `options.pkg` is now an object. `options.pkg.path` is the path of the package.json and `options.pkg.transform` is the function to transform the package.json.""",0,added

2666,"""chore(pkgRepo): bump to 0.1.0 and use new api""",0,added

2667,"""docs(README): add notes for parent modules""",1,added

2668,"""docs(README): add more sample output and related

Add conventional-github-releaser (https://github.com/stevemao/conventional-github-releaser) in related.
Add grunt-conventional-changelog's CHANGELOG.md (https://github.com/btford/grunt-conventional-changelog/blob/master/CHANGELOG.md) in output.

Closes #2""",0,added

2669,"""chore: release 0.1.0-beta.1""",0,changed

2670,"""style(travis): single quotes""",0,changed

2671,"""feat(owner): add context.owner support""",0,added

2672,"""chore(deps): bump conventional-changelog-writer & conventional-commits-parser""",0,changed

2673,"""chore(deps): update semver""",0,changed

2674,"""docs(angular): update the convention

Ref: https://github.com/angular/angular.js/pull/12032""",0,changed

2675,"""refactor(pkg): no need to assign an empty object

It is not used afterwards.""",0,changed

2676,"""fix(stream): is object mode if writerOpts.includeDetails is true""",0,changed

2677,"""docs(README): add task runners""",1,added

2678,"""chore: release 0.1.0-alpha.3""",0,changed

2679,"""docs(defaults): some fields default to the computed values in package.json

Closes #67""",0,changed

2680,"""fix(hosts): spelling mistake of host bitbucket

Fixes #68
Closes #69""",0,changed

2681,"""test(host): loading github and bitbucket configs""",0,changed

2682,"""feat(angular): add new revert opts for the parser""",1,added

2683,"""fix: conventional-commits-writer -> conventional-changelog-writer""",0,fixed

2684,"""chore(deps): bump conventional-commits-parser and use conventional-changelog-writer

Module is now able to ignore reverted commits.

Closes #66""",0,changed

2685,"""chore(deps): bump conventional-commits-writer to 0.0.15

Closes #65""",0,changed

2686,"""feat(preset): add jshint""",0,added

2687,"""chore: release 0.1.0-alpha.2""",0,changed

2688,"""chore(deps): bump deps and simplify cli creation""",0,changed

2689,"""chore(deps): bump git-raw-commits

Closes #64""",0,changed

2690,"""docs(README): install next""",0,changed

2691,"""chore: release 0.1.0-alpha.1""",0,changed

2692,"""docs(README): note about 0.0.x

Closes #62""",0,changed

2693,"""test(angular): fix race condition""",1,fixed

2694,"""docs(related): add conventional-recommended-bump

Closes #29""",0,added

2695,"""chore: bump conventional-commits-writer and make travis happy""",0,changed

2696,"""chore: bump deps""",0,changed

2697,"""feat(issuePrefixes): default for the hosts

Update to parser@0.0.17 syntax

Closes #59
Closes #60""",0,changed

2698,"""chore(preset): jquery""",0,changed

2699,"""fix(err): emit error if there is any in gitRawCommits and conventionalCommitsParser

Fix a variable name.
Fix the precedence of `options.transform` stream.""",0,fixed

2700,"""docs(README): fix the example and some wording""",0,fixed

2701,"""feat(cli): first commit of cli

Closes #31""",0,changed

2702,"""feat(rewrite): rewrite this module

Use smaller modules including git-raw-commits, conventional-commits-parser and conventional-commits-writer. It has better API and better project structures.

BREAKING CHANGE:

This module is rewritten so API is changed and it is not backward compatible. Please check docs and all the submodules including git-raw-commits, conventional-commits-parser and conventional-commits-writer for more information.

Closes #50
Closes #45
Closes #40
Closes #22
Closes #13
Closes #12
Closes #54
Closes #51""",0,changed

2703,"""chore(lint): add jscs""",0,added

2704,"""Merge pull request #58 from fbtres/master

docs(CONVENTIONS.md): fix typos""",0,fixed

2705,"""docs(CONVENTIONS.md): fix typos""",0,fixed

2706,"""Merge pull request #52 from huerlisi/fixes/improve-breaking-change-docs

docs(CONVENTIONS): explain how to format breaking changes""",0,fixed

2707,"""docs(CONVENTIONS): explain how to format breaking changes

The CONVENTIONS.md doc does mention 'breaking changes', but does
not explain the actual format used.

This patch adds some sentences explaining how to markup your commits
to generate beaking changes sections.""",1,changed

2708,"""docs(README): coveralls typo""",1,changed

2709,"""chore: release 0.0.17""",0,changed

2710,"""chore(misc): various cleanup

Add editorconfig.
Update jshint options.
Add test coverage.
Update CONVENTIONS.md.
Bump deps.
Add bedges in README and format it.
Remove sinon and globals.
Add 'use strict'.
Use lodash directly instead of submodules.""",0,added

2711,"""chore: release 0.0.16""",0,changed

2712,"""fix(git): generate the correct cmd of git log when there is no tags

Fixes #47
Closes #48""",0,changed

2713,"""chore: release 0.0.15""",0,changed

2714,"""fix(log): correct out put for `options.from` and `options.to`

Avoid ""Generating changelog from undefined to undefined"".

Closes #47""",0,changed

2715,"""chore(gitattributes): default eol

Set the default behavior, in case people do not have core.autocrlf set.""",0,changed

2716,"""docs(CHANGELOG): fix version number""",1,fixed

2717,"""chore: release 0.0.14""",0,changed

2718,"""Merge pull request #44 from adam-beck/patch-1

fix(writeLog): fix require statement for Writer""",0,fixed

2719,"""fix(writeLog): fix require statement for Writer""",1,fixed

2720,"""chore(release): v0.0.13""",0,changed

2721,"""release: v0.0.13""",0,changed

2722,"""docs(README): add #22 to roadmap""",0,added

2723,"""test(Writer): test for package.json cannot be found""",0,changed

2724,"""fix(pkg): handle the situation where package.json cannot be found""",0,changed

2725,"""Revert ""fix(err): remove an extra error sentence""

This reverts commit 2fd3252c5e90f971761952122d9a59c0969450c1.""",0,changed

2726,"""style(Writer): add note about lodash.template usage & efficiency""",1,added

2727,"""refactor(): use lodash.template for code clarity

In the past, I've commited bugs *just because* util.format is so damn
confusing to read.""",0,changed

2728,"""fix(git): use --abbrev=0 to only get tag from same branch""",0,changed

2729,"""fix(err): remove an extra error sentence""",1,changed

2730,"""refactor(git): move git logics in git.js""",0,changed

2731,"""test(changelog): test if it includes the very first log""",0,changed

2732,"""refactor(subtitle): put the default value in extend()""",0,changed

2733,"""refactor(index.js): centralize extending default options""",1,changed

2734,"""refactor(version): no need to pass option.version to writer.header()""",0,changed

2735,"""fix(version): default version is read from package.json properly

Default version was null before cb1feb7dd8f14cc55472fd0fbc229f23782c7582 hence the bug""",0,fixed

2736,"""refactor(writer): separate Writer and writeLog

also add a simple test for index.js""",0,added

2737,"""docs(README): add full stops and tweak style""",1,added

2738,"""feat(defaults): version and repository are read from package.json

as discussed in https://github.com/btford/grunt-conventional-changelog/pull/44, we think it is better if we move more logics to this main module

these defaults would also be great for cli

Closes #38""",0,changed

2739,"""refactor(currentDate): use dateformat to format date""",1,changed

2740,"""test(date): add missing current date test

also make test style more consistent""",1,added

2741,"""style: make spacing more consistent""",1,changed

2742,"""chore(jshint): add npm lint script""",0,added

2743,"""chore(jshint): add it and make it happy""",0,added

2744,"""chore: add travis config""",0,added

2745,"""chore(deps): bump deps

also switch to new npm dependency specifiers""",0,added

2746,"""test: make mocha as a dev dependency

fixes #39""",0,changed

2747,"""Update README.md""",1,changed

2748,"""fix(header): fix no `<a>` if options.repository provided

Closes #26""",0,fixed

2749,"""docs(): fix clog link""",1,fixed

2750,"""docs(): add clog link""",1,added

2751,"""Update CONVENTIONS.md""",1,changed

2752,"""Update CONVENTIONS.md""",1,changed

2753,"""docs(README): fix module name in example code

Closes #14""",1,fixed

2754,"""style(space): remove trailing spaces""",1,changed

2755,"""fix(first commit): add first commit to changelog

First commit is always missing from changelog.""",1,added

2756,"""feat(changelog): add versionText, patchVersionText options

BREAKING CHANGE:

Removed versionLink and patchVersionLink options, and went back to the
default title output from 0.0.9.

If you wish to have a link to your version, simply customize the versionText
and patchVersionText options.""",0,added

2757,"""chore(changelog): update titles""",0,changed

2758,"""chore(release): v0.0.11""",0,changed

2759,"""fix(changelog): make version links work correctly""",0,changed

2760,"""chore(package): update codename""",0,changed

2761,"""chore(release): v0.0.10""",0,changed

2762,"""docs(README): make reader less overwhelmed by options""",1,changed

2763,"""docs(README): cleanup""",0,changed

2764,"""chore(): remove request dep, update readme""",0,changed

2765,"""feat(writer): add tag hyperlink support""",1,added

2766,"""chore(README): fix link order to fix a link

Link name is first followed by href""",0,fixed

2767,"""feat(git): allow period-separated closing and lowercase closing""",1,changed

2768,"""chore(test): use --no-colors with mocha""",0,changed

2769,"""feat(changelog): add support for scope with spaces

Closes #9""",0,added

2770,"""fix(changelog): put commit range into quotes so it can fetch commits with special characters

Closes #10""",0,changed

2771,"""Update CONVENTIONS.md""",1,changed

2772,"""chore(release): v0.0.9""",0,changed

2773,"""fix(changelog): make sure breaking changes are separated by two newlines""",1,changed

2774,"""feat(changelog): also add `Resolves #xx` to closes section""",0,added

2775,"""chore(release): v0.0.8""",0,changed

2776,"""feat(changelog): change options.codename to options.subittle""",0,changed

2777,"""chore(release): v0.0.7""",0,changed

2778,"""feat(changelog): add options.codename""",0,added

2779,"""Update CONVENTIONS.md""",1,changed

2780,"""Update README.md""",1,changed

2781,"""chore(release): v0.0.6""",0,changed

2782,"""fix(git): sort tags correctly""",0,changed

2783,"""refactor(changelog): improve logging""",1,fixed

2784,"""fix(git): sort tags by date""",0,changed

2785,"""chore(release): v0.0.5""",0,changed

2786,"""refactor(): split code into modules

Expose a better api (especially for from and to) in preparation for
conventional-github-release""",0,changed

2787,"""chore(docs): add CONVENTIONS.md

Adapted from text by @eddiemore
github.com/btford/grunt-conventional-changelog/pull/21""",0,added

2788,"""Update README.md""",1,changed

2789,"""Update README.md""",1,changed

2790,"""refactor(write-changelog): add error catch to cb""",1,added

2791,"""chore(README): fix link""",0,fixed

2792,"""release: v0.0.4""",0,changed

2793,"""fix(version): do not try to figure out version""",0,changed

2794,"""release: v0.0.2""",0,changed

2795,"""chore(README): add npm install line""",0,added

2796,"""release: v0.0.1""",0,changed

2797,"""feat: create conventional-changelog module""",1,added

2798,"""First commit""",1,changed

